id,url,title,genres,averageRating,numVotes,releaseYear
tt0037558,https://www.imdb.com/title/tt0037558/,"Brief Encounter","[""Drama"", ""Romance""]",8,45188,1945
tt0140888,https://www.imdb.com/title/tt0140888/,"Central Station","[""Drama""]",8,43502,1998
tt0056443,https://www.imdb.com/title/tt0056443/,Sanjuro,"[""Action"", ""Drama"", ""Thriller""]",8,41810,1962
tt0039689,https://www.imdb.com/title/tt0039689/,"Out of the Past","[""Crime"", ""Drama"", ""Film-Noir""]",8,41673,1947
tt4257858,https://www.imdb.com/title/tt4257858/,"Going Clear: Scientology & the Prison of Belief","[""Documentary""]",8,41409,2015
tt0386064,https://www.imdb.com/title/tt0386064/,"Tae Guk Gi: The Brotherhood of War","[""Action"", ""Drama"", ""War""]",8,41359,2004
tt0056111,https://www.imdb.com/title/tt0056111/,"Ivan's Childhood","[""Drama"", ""War""]",8,40675,1962
tt0041546,https://www.imdb.com/title/tt0041546/,"Kind Hearts and Coronets","[""Comedy"", ""Crime""]",8,40183,1949
tt5198068,https://www.imdb.com/title/tt5198068/,Wolfwalkers,"[""Action"", ""Adventure"", ""Animation""]",8,39891,2020
tt0083946,https://www.imdb.com/title/tt0083946/,Fitzcarraldo,"[""Adventure"", ""Drama""]",8,39510,1982
tt0270053,https://www.imdb.com/title/tt0270053/,Vizontele,"[""Comedy"", ""Drama""]",8,39410,2001
tt8633462,https://www.imdb.com/title/tt8633462/,"Quo Vadis, Aida?","[""Drama"", ""History"", ""War""]",8,39299,2020
tt0033045,https://www.imdb.com/title/tt0033045/,"The Shop Around the Corner","[""Comedy"", ""Drama"", ""Romance""]",8,39281,1940
tt0379557,https://www.imdb.com/title/tt0379557/,"Touching the Void","[""Adventure"", ""Documentary"", ""Drama""]",8,38524,2003
tt0923752,https://www.imdb.com/title/tt0923752/,"The King of Kong: A Fistful of Quarters","[""Biography"", ""Documentary"", ""Sport""]",8,37801,2007
tt0092593,https://www.imdb.com/title/tt0092593/,"Au Revoir les Enfants","[""Drama"", ""War""]",8,36680,1987
tt0051036,https://www.imdb.com/title/tt0051036/,"Sweet Smell of Success","[""Drama"", ""Film-Noir""]",8,36564,1957
tt0056732,https://www.imdb.com/title/tt0056732/,"The Exterminating Angel","[""Drama"", ""Fantasy""]",8,36096,1962
tt1171701,https://www.imdb.com/title/tt1171701/,"The Breath","[""Action"", ""Drama"", ""Thriller""]",8,35736,2009
tt0408664,https://www.imdb.com/title/tt0408664/,"Nobody Knows","[""Drama""]",8,32332,2004
tt0053976,https://www.imdb.com/title/tt0053976/,"The Virgin Spring","[""Drama""]",8,32124,1960
tt3461252,https://www.imdb.com/title/tt3461252/,"The Blue Elephant","[""Crime"", ""Drama"", ""Horror""]",8,30207,2014
tt0072417,https://www.imdb.com/title/tt0072417/,"A Woman Under the Influence","[""Drama"", ""Romance""]",8,29925,1974
tt0038890,https://www.imdb.com/title/tt0038890/,"Rome, Open City","[""Drama"", ""Thriller"", ""War""]",8,29799,1945
tt24485052,https://www.imdb.com/title/tt24485052/,"Sirf Ek Bandaa Kaafi Hai","[""Crime"", ""Drama"", ""Thriller""]",8,29719,2023
tt6628102,https://www.imdb.com/title/tt6628102/,"The Wild Pear Tree","[""Drama""]",8,28566,2018
tt1935156,https://www.imdb.com/title/tt1935156/,"Jodorowsky's Dune","[""Documentary""]",8,28108,2013
tt0057358,https://www.imdb.com/title/tt0057358/,"Winter Light","[""Drama""]",8,27558,1963
tt7236034,https://www.imdb.com/title/tt7236034/,"I Want to Eat Your Pancreas","[""Animation"", ""Drama"", ""Family""]",8,26488,2018
tt0038733,https://www.imdb.com/title/tt0038733/,"A Matter of Life and Death","[""Drama"", ""Fantasy"", ""Romance""]",8,25635,1946
tt0036244,https://www.imdb.com/title/tt0036244/,"The Ox-Bow Incident","[""Drama"", ""Western""]",8,25372,1942
tt0070460,https://www.imdb.com/title/tt0070460/,"Day for Night","[""Comedy"", ""Drama"", ""Romance""]",8,25144,1973
tt0058083,https://www.imdb.com/title/tt0058083/,"Fail Safe","[""Drama"", ""Thriller""]",8,25054,1964
tt0071141,https://www.imdb.com/title/tt0071141/,"Ali: Fear Eats the Soul","[""Drama"", ""Romance""]",8,24406,1974
tt0091480,https://www.imdb.com/title/tt0091480/,"Manon of the Spring","[""Drama""]",8,24322,1986
tt11581174,https://www.imdb.com/title/tt11581174/,Karnan,"[""Action"", ""Drama""]",8,24030,2021
tt2070649,https://www.imdb.com/title/tt2070649/,Silenced,"[""Crime"", ""Drama"", ""Thriller""]",8,22928,2011
tt28814949,https://www.imdb.com/title/tt28814949/,"Taylor Swift: The Eras Tour","[""Documentary"", ""Music"", ""Musical""]",8,22920,2023
tt0095468,https://www.imdb.com/title/tt0095468/,"A Short Film About Killing","[""Crime"", ""Drama""]",8,22863,1988
tt0044837,https://www.imdb.com/title/tt0044837/,Limelight,"[""Drama"", ""Music"", ""Romance""]",8,22571,1952
tt0488414,https://www.imdb.com/title/tt0488414/,Omkara,"[""Action"", ""Crime"", ""Drama""]",8,22490,2006
tt0109508,https://www.imdb.com/title/tt0109508/,Crumb,"[""Biography"", ""Comedy"", ""Documentary""]",8,21901,1994
tt0379225,https://www.imdb.com/title/tt0379225/,"The Corporation","[""Documentary"", ""History""]",8,21899,2003
tt0424227,https://www.imdb.com/title/tt0424227/,"Turtles Can Fly","[""Drama"", ""War""]",8,21171,2004
tt10869778,https://www.imdb.com/title/tt10869778/,Maidaan,"[""Biography"", ""Drama"", ""History""]",8,21082,2024
tt3449292,https://www.imdb.com/title/tt3449292/,"Manjhi: The Mountain Man","[""Biography"", ""Drama""]",8,20237,2015
tt1499666,https://www.imdb.com/title/tt1499666/,"Castaway on the Moon","[""Comedy"", ""Drama"", ""Romance""]",8,20004,2009
tt8991268,https://www.imdb.com/title/tt8991268/,Honeyland,"[""Documentary"", ""Drama""]",8,19647,2019
tt3268458,https://www.imdb.com/title/tt3268458/,"The Internet's Own Boy: The Story of Aaron Swartz","[""Biography"", ""Crime"", ""Documentary""]",8,18162,2014
tt18687124,https://www.imdb.com/title/tt18687124/,"BTS Permission to Dance on Stage - Seoul: Live Viewing","[""Documentary"", ""Music""]",8,17517,2022
tt3560686,https://www.imdb.com/title/tt3560686/,"The Fool","[""Crime"", ""Drama"", ""Thriller""]",8,16869,2014
tt0036112,https://www.imdb.com/title/tt0036112/,"The Life and Death of Colonel Blimp","[""Drama"", ""Romance"", ""War""]",8,16849,1943
tt0249241,https://www.imdb.com/title/tt0249241/,"Werckmeister Harmonies","[""Drama"", ""Mystery""]",8,16432,2000
tt0296574,https://www.imdb.com/title/tt0296574/,Company,"[""Action"", ""Crime"", ""Drama""]",8,16358,2002
tt1128075,https://www.imdb.com/title/tt1128075/,"Love Exposure","[""Action"", ""Comedy"", ""Drama""]",8,16332,2008
tt1261047,https://www.imdb.com/title/tt1261047/,Gulaal,"[""Crime"", ""Drama"", ""Thriller""]",8,16121,2009
tt0816258,https://www.imdb.com/title/tt0816258/,Pokiri,"[""Action"", ""Crime"", ""Thriller""]",8,15906,2006
tt22488728,https://www.imdb.com/title/tt22488728/,"Love Today","[""Comedy"", ""Drama"", ""Romance""]",8,15864,2022
tt0015064,https://www.imdb.com/title/tt0015064/,"The Last Laugh","[""Drama"", ""Horror""]",8,15497,1924
tt0063611,https://www.imdb.com/title/tt0063611/,Shame,"[""Drama""]",8,15304,1968
tt2458948,https://www.imdb.com/title/tt2458948/,"Evangelion: 3.0+1.01 Thrice Upon a Time","[""Action"", ""Animation"", ""Drama""]",8,15061,2021
tt0220832,https://www.imdb.com/title/tt0220832/,"Vaastav: The Reality","[""Action"", ""Crime"", ""Drama""]",8,15048,1999
tt0084934,https://www.imdb.com/title/tt0084934/,Yol,"[""Drama""]",8,14726,1982
tt0079579,https://www.imdb.com/title/tt0079579/,"Moscow Does Not Believe in Tears","[""Comedy"", ""Drama"", ""Romance""]",8,14573,1980
tt0012364,https://www.imdb.com/title/tt0012364/,"The Phantom Carriage","[""Drama"", ""Fantasy"", ""Horror""]",8,14437,1921
tt0054460,https://www.imdb.com/title/tt0054460/,"The Bad Sleep Well","[""Crime"", ""Drama"", ""Thriller""]",8,14373,1960
tt10919240,https://www.imdb.com/title/tt10919240/,Malik,"[""Action"", ""Biography"", ""Crime""]",8,14248,2021
tt11422728,https://www.imdb.com/title/tt11422728/,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)","[""Documentary"", ""History"", ""Music""]",8,14205,2021
tt0065889,https://www.imdb.com/title/tt0065889/,"Investigation of a Citizen Above Suspicion","[""Crime"", ""Drama""]",8,13762,1970
tt0018742,https://www.imdb.com/title/tt0018742/,"The Cameraman","[""Comedy"", ""Drama"", ""Family""]",8,13452,1928
tt5082014,https://www.imdb.com/title/tt5082014/,Charlie,"[""Adventure"", ""Drama"", ""Romance""]",8,13370,2015
tt0043686,https://www.imdb.com/title/tt0043686/,"Forbidden Games","[""Comedy"", ""Drama"", ""War""]",8,13304,1952
tt1282139,https://www.imdb.com/title/tt1282139/,"Cars of the Revolution","[""Drama""]",8,12817,2008
tt0478209,https://www.imdb.com/title/tt0478209/,"Metal: A Headbanger's Journey","[""Documentary"", ""Music""]",8,12568,2005
tt0379370,https://www.imdb.com/title/tt0379370/,Maqbool,"[""Crime"", ""Drama"", ""Thriller""]",8,12332,2003
tt0278736,https://www.imdb.com/title/tt0278736/,"Stanley Kubrick: A Life in Pictures","[""Biography"", ""Documentary""]",8,12272,2001
tt3686998,https://www.imdb.com/title/tt3686998/,"The Red Pill","[""Documentary""]",8,12169,2016
tt2926068,https://www.imdb.com/title/tt2926068/,Manam,"[""Comedy"", ""Drama"", ""Fantasy""]",8,12154,2014
tt0072860,https://www.imdb.com/title/tt0072860/,Deewaar,"[""Action"", ""Crime"", ""Drama""]",8,12006,1975
tt0165546,https://www.imdb.com/title/tt0165546/,"The Wounds","[""Comedy"", ""Crime"", ""Drama""]",8,11904,1998
tt2150209,https://www.imdb.com/title/tt2150209/,"My Grandfather's People","[""Comedy"", ""Drama"", ""Family""]",8,11482,2011
tt0263208,https://www.imdb.com/title/tt0263208/,"Abbas in Flower","[""Comedy"", ""Drama"", ""Romance""]",8,11320,1982
tt10515086,https://www.imdb.com/title/tt10515086/,"The Blue Elephant 2","[""Crime"", ""Drama"", ""Horror""]",8,11298,2019
tt0063633,https://www.imdb.com/title/tt0063633/,"The Cremator","[""Comedy"", ""Crime"", ""Drama""]",8,11221,1969
tt11322920,https://www.imdb.com/title/tt11322920/,"Ayyappanum Koshiyum","[""Action"", ""Drama"", ""Thriller""]",8,11068,2020
tt2028530,https://www.imdb.com/title/tt2028530/,"Paradise Lost 3: Purgatory","[""Crime"", ""Documentary""]",8,11041,2011
tt0056444,https://www.imdb.com/title/tt0056444/,"An Autumn Afternoon","[""Drama""]",8,10997,1962
tt0015881,https://www.imdb.com/title/tt0015881/,Greed,"[""Drama"", ""Thriller"", ""Western""]",8,10987,1924
tt0366840,https://www.imdb.com/title/tt0366840/,Okkadu,"[""Action"", ""Drama"", ""Romance""]",8,10956,2003
tt27542289,https://www.imdb.com/title/tt27542289/,"Por Thozhil","[""Action"", ""Crime"", ""Thriller""]",8,10774,2023
tt7476236,https://www.imdb.com/title/tt7476236/,"Minding the Gap","[""Documentary"", ""Sport""]",8,10637,2018
tt0436971,https://www.imdb.com/title/tt0436971/,"Why We Fight","[""Documentary"", ""History"", ""War""]",8,10287,2005
tt24226474,https://www.imdb.com/title/tt24226474/,"Jigarthanda Double X","[""Action"", ""Comedy"", ""Drama""]",8,10223,2023
tt0499549,https://www.imdb.com/title/tt0499549/,Avatar,"[""Action"", ""Adventure"", ""Fantasy""]",7.9,1404701,2009
tt0120338,https://www.imdb.com/title/tt0120338/,Titanic,"[""Drama"", ""Romance""]",7.9,1307856,1997
tt0371746,https://www.imdb.com/title/tt0371746/,"Iron Man","[""Action"", ""Adventure"", ""Sci-Fi""]",7.9,1145612,2008
tt3501632,https://www.imdb.com/title/tt3501632/,"Thor: Ragnarok","[""Action"", ""Adventure"", ""Comedy""]",7.9,832634,2017
tt8946378,https://www.imdb.com/title/tt8946378/,"Knives Out","[""Comedy"", ""Crime"", ""Drama""]",7.9,791605,2019
tt2543164,https://www.imdb.com/title/tt2543164/,Arrival,"[""Drama"", ""Mystery"", ""Sci-Fi""]",7.9,790156,2016
tt1877832,https://www.imdb.com/title/tt1877832/,"X-Men: Days of Future Past","[""Action"", ""Adventure"", ""Sci-Fi""]",7.9,758513,2014
tt1631867,https://www.imdb.com/title/tt1631867/,"Edge of Tomorrow","[""Action"", ""Adventure"", ""Sci-Fi""]",7.9,753384,2014
tt0126029,https://www.imdb.com/title/tt0126029/,Shrek,"[""Adventure"", ""Animation"", ""Comedy""]",7.9,750739,2001
tt1136608,https://www.imdb.com/title/tt1136608/,"District 9","[""Action"", ""Sci-Fi"", ""Thriller""]",7.9,725218,2009
tt0304141,https://www.imdb.com/title/tt0304141/,"Harry Potter and the Prisoner of Azkaban","[""Adventure"", ""Family"", ""Fantasy""]",7.9,706364,2004
tt0454876,https://www.imdb.com/title/tt0454876/,"Life of Pi","[""Adventure"", ""Drama"", ""Fantasy""]",7.9,674624,2012
tt0120363,https://www.imdb.com/title/tt0120363/,"Toy Story 2","[""Adventure"", ""Animation"", ""Comedy""]",7.9,630667,1999
tt0796366,https://www.imdb.com/title/tt0796366/,"Star Trek","[""Action"", ""Adventure"", ""Sci-Fi""]",7.9,624367,2009
tt1727824,https://www.imdb.com/title/tt1727824/,"Bohemian Rhapsody","[""Biography"", ""Drama"", ""Music""]",7.9,605990,2018
tt0365748,https://www.imdb.com/title/tt0365748/,"Shaun of the Dead","[""Comedy"", ""Horror""]",7.9,605022,2004
tt1659337,https://www.imdb.com/title/tt1659337/,"The Perks of Being a Wallflower","[""Drama""]",7.9,557536,2012
tt0206634,https://www.imdb.com/title/tt0206634/,"Children of Men","[""Action"", ""Drama"", ""Sci-Fi""]",7.9,537341,2006
tt0099487,https://www.imdb.com/title/tt0099487/,"Edward Scissorhands","[""Drama"", ""Fantasy"", ""Romance""]",7.9,534222,1990
tt0790636,https://www.imdb.com/title/tt0790636/,"Dallas Buyers Club","[""Biography"", ""Drama""]",7.9,525803,2013
tt0327056,https://www.imdb.com/title/tt0327056/,"Mystic River","[""Crime"", ""Drama"", ""Mystery""]",7.9,493331,2003
tt0780536,https://www.imdb.com/title/tt0780536/,"In Bruges","[""Comedy"", ""Crime"", ""Drama""]",7.9,468896,2008
tt2584384,https://www.imdb.com/title/tt2584384/,"Jojo Rabbit","[""Comedy"", ""Drama"", ""War""]",7.9,452274,2019
tt12361974,https://www.imdb.com/title/tt12361974/,"Zack Snyder's Justice League","[""Action"", ""Adventure"", ""Fantasy""]",7.9,446382,2021
tt0083866,https://www.imdb.com/title/tt0083866/,"E.T. the Extra-Terrestrial","[""Adventure"", ""Family"", ""Sci-Fi""]",7.9,444495,1982
tt6791350,https://www.imdb.com/title/tt6791350/,"Guardians of the Galaxy Vol. 3","[""Action"", ""Adventure"", ""Comedy""]",7.9,401527,2023
tt0166924,https://www.imdb.com/title/tt0166924/,"Mulholland Drive","[""Drama"", ""Mystery"", ""Thriller""]",7.9,390725,2001
tt0107688,https://www.imdb.com/title/tt0107688/,"The Nightmare Before Christmas","[""Animation"", ""Family"", ""Fantasy""]",7.9,382373,1993
tt1065073,https://www.imdb.com/title/tt1065073/,Boyhood,"[""Drama""]",7.9,370811,2014
tt7653254,https://www.imdb.com/title/tt7653254/,"Marriage Story","[""Drama"", ""Romance""]",7.9,352859,2019
tt1125849,https://www.imdb.com/title/tt1125849/,"The Wrestler","[""Drama"", ""Sport""]",7.9,322491,2008
tt0181875,https://www.imdb.com/title/tt0181875/,"Almost Famous","[""Adventure"", ""Comedy"", ""Drama""]",7.9,298032,2000
tt0118749,https://www.imdb.com/title/tt0118749/,"Boogie Nights","[""Drama""]",7.9,286384,1997
tt0190332,https://www.imdb.com/title/tt0190332/,"Crouching Tiger, Hidden Dragon","[""Action"", ""Adventure"", ""Drama""]",7.9,284315,2000
tt0432283,https://www.imdb.com/title/tt0432283/,"Fantastic Mr. Fox","[""Adventure"", ""Animation"", ""Comedy""]",7.9,276947,2009
tt1655442,https://www.imdb.com/title/tt1655442/,"The Artist","[""Comedy"", ""Drama"", ""Romance""]",7.9,250151,2011
tt0108399,https://www.imdb.com/title/tt0108399/,"True Romance","[""Crime"", ""Drama"", ""Romance""]",7.9,246142,1993
tt0058461,https://www.imdb.com/title/tt0058461/,"A Fistful of Dollars","[""Action"", ""Drama"", ""Western""]",7.9,237730,1964
tt0106519,https://www.imdb.com/title/tt0106519/,"Carlito's Way","[""Crime"", ""Drama"", ""Thriller""]",7.9,235791,1993
tt0080455,https://www.imdb.com/title/tt0080455/,"The Blues Brothers","[""Action"", ""Adventure"", ""Comedy""]",7.9,217742,1980
tt0299977,https://www.imdb.com/title/tt0299977/,Hero,"[""Action"", ""Adventure"", ""Drama""]",7.9,188987,2002
tt2543472,https://www.imdb.com/title/tt2543472/,Wonder,"[""Drama"", ""Family""]",7.9,183429,2017
tt2209418,https://www.imdb.com/title/tt2209418/,"Before Midnight","[""Drama"", ""Romance""]",7.9,175264,2013
tt0085334,https://www.imdb.com/title/tt0085334/,"A Christmas Story","[""Comedy"", ""Family""]",7.9,169696,1983
tt0033870,https://www.imdb.com/title/tt0033870/,"The Maltese Falcon","[""Crime"", ""Film-Noir"", ""Mystery""]",7.9,168333,1941
tt14849194,https://www.imdb.com/title/tt14849194/,"The Holdovers","[""Comedy"", ""Drama""]",7.9,166806,2023
tt0113568,https://www.imdb.com/title/tt0113568/,"Ghost in the Shell","[""Action"", ""Animation"", ""Crime""]",7.9,160491,1995
tt0040746,https://www.imdb.com/title/tt0040746/,Rope,"[""Crime"", ""Drama"", ""Mystery""]",7.9,157121,1948
tt0088258,https://www.imdb.com/title/tt0088258/,"This Is Spinal Tap","[""Comedy"", ""Music""]",7.9,149088,1984
tt0054331,https://www.imdb.com/title/tt0054331/,Spartacus,"[""Adventure"", ""Biography"", ""Drama""]",7.9,145238,1960
tt0044079,https://www.imdb.com/title/tt0044079/,"Strangers on a Train","[""Crime"", ""Drama"", ""Film-Noir""]",7.9,143109,1951
tt2265171,https://www.imdb.com/title/tt2265171/,"The Raid 2","[""Action"", ""Crime"", ""Thriller""]",7.9,133024,2014
tt0074119,https://www.imdb.com/title/tt0074119/,"All the President's Men","[""Drama"", ""History"", ""Thriller""]",7.9,128239,1976
tt0287467,https://www.imdb.com/title/tt0287467/,"Talk to Her","[""Drama"", ""Mystery"", ""Romance""]",7.9,118547,2002
tt0168629,https://www.imdb.com/title/tt0168629/,"Dancer in the Dark","[""Crime"", ""Drama"", ""Musical""]",7.9,118360,2000
tt1188996,https://www.imdb.com/title/tt1188996/,"My Name Is Khan","[""Adventure"", ""Drama"", ""Romance""]",7.9,117829,2010
tt0044081,https://www.imdb.com/title/tt0044081/,"A Streetcar Named Desire","[""Drama""]",7.9,115621,1951
tt0044706,https://www.imdb.com/title/tt0044706/,"High Noon","[""Drama"", ""Thriller"", ""Western""]",7.9,111721,1952
tt0066206,https://www.imdb.com/title/tt0066206/,Patton,"[""Biography"", ""Drama"", ""War""]",7.9,109329,1970
tt0038787,https://www.imdb.com/title/tt0038787/,Notorious,"[""Drama"", ""Film-Noir"", ""Romance""]",7.9,108957,1946
tt1602620,https://www.imdb.com/title/tt1602620/,Amour,"[""Drama""]",7.9,106854,2012
tt3544112,https://www.imdb.com/title/tt3544112/,"Sing Street","[""Comedy"", ""Drama"", ""Music""]",7.9,102655,2016
tt0049406,https://www.imdb.com/title/tt0049406/,"The Killing","[""Crime"", ""Drama"", ""Film-Noir""]",7.9,99849,1956
tt0069293,https://www.imdb.com/title/tt0069293/,Solaris,"[""Drama"", ""Mystery"", ""Sci-Fi""]",7.9,99806,1972
tt2370248,https://www.imdb.com/title/tt2370248/,"Short Term 12","[""Drama""]",7.9,92656,2013
tt0024216,https://www.imdb.com/title/tt0024216/,"King Kong","[""Adventure"", ""Horror""]",7.9,92315,1933
tt0038355,https://www.imdb.com/title/tt0038355/,"The Big Sleep","[""Crime"", ""Film-Noir"", ""Mystery""]",7.9,91752,1946
tt0065214,https://www.imdb.com/title/tt0065214/,"The Wild Bunch","[""Action"", ""Adventure"", ""Drama""]",7.9,91558,1969
tt8075192,https://www.imdb.com/title/tt8075192/,Shoplifters,"[""Crime"", ""Drama"", ""Thriller""]",7.9,88777,2018
tt0054997,https://www.imdb.com/title/tt0054997/,"The Hustler","[""Drama"", ""Sport""]",7.9,87709,1961
tt0061811,https://www.imdb.com/title/tt0061811/,"In the Heat of the Night","[""Drama"", ""Mystery"", ""Thriller""]",7.9,84818,1967
tt0059113,https://www.imdb.com/title/tt0059113/,"Doctor Zhivago","[""Drama"", ""Romance"", ""War""]",7.9,83130,1965
tt0067185,https://www.imdb.com/title/tt0067185/,"Harold and Maude","[""Comedy"", ""Drama"", ""Romance""]",7.9,82821,1971
tt0056218,https://www.imdb.com/title/tt0056218/,"The Manchurian Candidate","[""Drama"", ""Thriller""]",7.9,80924,1962
tt0049833,https://www.imdb.com/title/tt0049833/,"The Ten Commandments","[""Adventure"", ""Drama"", ""Family""]",7.9,78975,1956
tt0078841,https://www.imdb.com/title/tt0078841/,"Being There","[""Comedy"", ""Drama""]",7.9,78886,1979
tt0093191,https://www.imdb.com/title/tt0093191/,"Wings of Desire","[""Drama"", ""Fantasy"", ""Romance""]",7.9,78850,1987
tt0347304,https://www.imdb.com/title/tt0347304/,"Kal Ho Naa Ho","[""Comedy"", ""Drama"", ""Musical""]",7.9,76636,2003
tt0036613,https://www.imdb.com/title/tt0036613/,"Arsenic and Old Lace","[""Comedy"", ""Crime"", ""Thriller""]",7.9,75769,1944
tt1587707,https://www.imdb.com/title/tt1587707/,"Exit Through the Gift Shop","[""Comedy"", ""Crime"", ""Documentary""]",7.9,69344,2010
tt13664684,https://www.imdb.com/title/tt13664684/,"Karthikeya 2","[""Action"", ""Adventure"", ""Fantasy""]",7.9,64472,2022
tt1032846,https://www.imdb.com/title/tt1032846/,"4 Months, 3 Weeks and 2 Days","[""Drama""]",7.9,63839,2007
tt0015648,https://www.imdb.com/title/tt0015648/,"Battleship Potemkin","[""Drama"", ""History"", ""Thriller""]",7.9,62249,1925
tt3848892,https://www.imdb.com/title/tt3848892/,Baby,"[""Action"", ""Crime"", ""Thriller""]",7.9,61178,2015
tt27503384,https://www.imdb.com/title/tt27503384/,"Perfect Days","[""Drama""]",7.9,60868,2023
tt1093370,https://www.imdb.com/title/tt1093370/,"Jab We Met","[""Comedy"", ""Drama"", ""Romance""]",7.9,60216,2007
tt0046359,https://www.imdb.com/title/tt0046359/,"Stalag 17","[""Comedy"", ""Drama"", ""War""]",7.9,59417,1953
tt4387040,https://www.imdb.com/title/tt4387040/,Airlift,"[""Action"", ""Drama"", ""History""]",7.9,59201,2016
tt0423866,https://www.imdb.com/title/tt0423866/,3-Iron,"[""Crime"", ""Drama"", ""Romance""]",7.9,58973,2004
tt0042546,https://www.imdb.com/title/tt0042546/,Harvey,"[""Comedy"", ""Drama"", ""Fantasy""]",7.9,58794,1950
tt0347048,https://www.imdb.com/title/tt0347048/,Head-On,"[""Drama"", ""Romance""]",7.9,58438,2004
tt1360860,https://www.imdb.com/title/tt1360860/,"About Elly","[""Drama"", ""Mystery""]",7.9,58032,2009
tt0247586,https://www.imdb.com/title/tt0247586/,"Nine Queens","[""Crime"", ""Drama"", ""Thriller""]",7.9,57968,2000
tt5116302,https://www.imdb.com/title/tt5116302/,Togo,"[""Adventure"", ""Biography"", ""Drama""]",7.9,57258,2019
tt6333060,https://www.imdb.com/title/tt6333060/,Icarus,"[""Documentary"", ""Sport""]",7.9,55668,2017
tt0039628,https://www.imdb.com/title/tt0039628/,"Miracle on 34th Street","[""Comedy"", ""Drama"", ""Family""]",7.9,55426,1947
tt0029843,https://www.imdb.com/title/tt0029843/,"The Adventures of Robin Hood","[""Action"", ""Adventure"", ""Romance""]",7.9,55184,1938
tt0051459,https://www.imdb.com/title/tt0051459/,"Cat on a Hot Tin Roof","[""Drama""]",7.9,54285,1958
tt0072443,https://www.imdb.com/title/tt0072443/,Mirror,"[""Biography"", ""Drama""]",7.9,53398,1975
tt0037008,https://www.imdb.com/title/tt0037008/,Laura,"[""Drama"", ""Film-Noir"", ""Mystery""]",7.9,52447,1944
tt0069281,https://www.imdb.com/title/tt0069281/,Sleuth,"[""Mystery"", ""Thriller""]",7.9,50723,1972
tt0283509,https://www.imdb.com/title/tt0283509/,"No Man's Land","[""Comedy"", ""Drama"", ""War""]",7.9,49228,2001
tt0376968,https://www.imdb.com/title/tt0376968/,"The Return","[""Drama""]",7.9,48006,2003
tt2395469,https://www.imdb.com/title/tt2395469/,"Gully Boy","[""Drama"", ""Music"", ""Romance""]",7.9,44381,2019
tt2199711,https://www.imdb.com/title/tt2199711/,Vishwaroopam,"[""Action"", ""Thriller""]",7.9,41131,2013
tt0037884,https://www.imdb.com/title/tt0037884/,"The Lost Weekend","[""Drama"", ""Film-Noir""]",7.9,40881,1945
tt0080979,https://www.imdb.com/title/tt0080979/,"Kagemusha: The Shadow Warrior","[""Drama"", ""History"", ""War""]",7.9,38822,1980
tt7725596,https://www.imdb.com/title/tt7725596/,"Badhaai Ho","[""Comedy"", ""Drama""]",7.9,38545,2018
tt7485048,https://www.imdb.com/title/tt7485048/,"Super 30","[""Biography"", ""Drama""]",7.9,37962,2019
tt0069467,https://www.imdb.com/title/tt0069467/,"Cries & Whispers","[""Drama""]",7.9,37630,1972
tt0110729,https://www.imdb.com/title/tt0110729/,"Once Were Warriors","[""Crime"", ""Drama""]",7.9,37474,1994
tt0042593,https://www.imdb.com/title/tt0042593/,"In a Lonely Place","[""Drama"", ""Film-Noir"", ""Mystery""]",7.9,36321,1950
tt17526714,https://www.imdb.com/title/tt17526714/,"The Substance","[""Drama"", ""Horror""]",7.9,35568,2024
tt0106469,https://www.imdb.com/title/tt0106469/,"Blood In, Blood Out","[""Biography"", ""Crime"", ""Drama""]",7.9,35182,1993
tt0063227,https://www.imdb.com/title/tt0063227/,"The Lion in Winter","[""Biography"", ""Drama"", ""History""]",7.9,34710,1968
tt0065571,https://www.imdb.com/title/tt0065571/,"The Conformist","[""Drama""]",7.9,34416,1970
tt4330758,https://www.imdb.com/title/tt4330758/,"Black Hawk Down","[""Documentary""]",7.9,34050,1997
tt0025878,https://www.imdb.com/title/tt0025878/,"The Thin Man","[""Comedy"", ""Crime"", ""Mystery""]",7.9,33068,1934
tt6878038,https://www.imdb.com/title/tt6878038/,"A Taxi Driver","[""Action"", ""Drama"", ""History""]",7.9,32980,2017
tt1327035,https://www.imdb.com/title/tt1327035/,Dev.D,"[""Comedy"", ""Drama"", ""Romance""]",7.9,32620,2009
tt0091670,https://www.imdb.com/title/tt0091670/,"The Sacrifice","[""Drama""]",7.9,31872,1986
tt0031885,https://www.imdb.com/title/tt0031885/,"The Rules of the Game","[""Comedy"", ""Drama""]",7.9,31791,1939
tt27470893,https://www.imdb.com/title/tt27470893/,"Chandu Champion","[""Action"", ""Biography"", ""Drama""]",7.9,31478,2024
tt0086022,https://www.imdb.com/title/tt0086022/,Nostalghia,"[""Drama""]",7.9,30787,1983
tt0045555,https://www.imdb.com/title/tt0045555/,"The Big Heat","[""Crime"", ""Film-Noir"", ""Thriller""]",7.9,30093,1953
tt0061809,https://www.imdb.com/title/tt0061809/,"In Cold Blood","[""Biography"", ""Crime"", ""Drama""]",7.9,29867,1967
tt0057091,https://www.imdb.com/title/tt0057091/,"The Leopard","[""Drama"", ""History""]",7.9,29757,1963
